Customer_ID,Age,Gender,Income,Loyalty_Score,Purchase_Frequency,Item_Bought_1,Item_Bought_2,Item_Bought_3,Item_Bought_4
75,45.91733592865074,Male,58369.11759210476,4,Low,Multivitamins,,,
560,17.566956134809175,Female,34447.759639256845,3,Medium,,,,
672,57.3987647779089,Male,19990.1827484955,5,Low,,,,
825,36.5462496268847,Female,76927.44294465572,1,Low,Probiotics,,,
118,24.915122488886908,Male,74451.6962206641,1,Low,,Fish Oil,,
612,22.896854732165025,Male,81417.47545048529,2,Low,,,,
380,40.639778296829846,Male,57351.01625620293,3,Medium,,Multivitamins,,
679,35.40463435332435,Male,73363.10239620814,4,High,,,,
290,16.767398882218608,Female,47209.0847930563,5,Low,Probiotics,,,
440,30.972473419327955,Female,69611.85544785632,3,Low,,,,
668,27.862014956757758,Male,50406.441176738386,2,Low,Multivitamins,,,
7,58.92784804781304,Male,43714.95087838863,1,Medium,,,,
196,41.956786224576135,Female,64639.944518079734,5,Medium,Probiotics,,,
421,,Male,63595.40387200577,1,High,,Probiotics,,
568,29.35038663449113,Female,78232.22926005546,5,Low,,,,
833,35.63302166883955,Male,34308.69532057889,4,High,,,,
193,45.79829837853571,Male,78542.3011701161,5,Low,Fish Oil,,,
559,49.06198915861051,Female,62597.84340586176,4,Medium,Multivitamins,Multivitamins,Fish Oil,
148,50.81486608679448,Male,81359.18453472017,3,Low,,Fish Oil,,
787,26.682856713497863,Female,81152.70639983201,1,Medium,,,,
669,27.10481294514107,Female,11329.214537601532,5,Low,,Probiotics,,
202,34.668695927692355,Female,80972.66300818278,5,High,,Vitamin D,,
444,62.21360296128396,Female,81861.38519833595,2,Low,Vitamin D,,,Vitamin D
419,24.98975224852696,Female,34833.719300397235,1,Medium,Vitamin D,Multivitamins,,
427,32.09612490765018,Female,28762.4112775528,3,Low,Multivitamins,,,Fish Oil
479,50.9478687163478,Male,75494.4788995119,4,Medium,Magnesium,,,
475,50.1453139712323,Female,62272.224754498944,3,Low,Fish Oil,Probiotics,,
126,48.33127551726879,Female,47151.620952385616,2,High,,,Fish Oil,
395,41.21265371168953,Male,88775.659794865,3,Low,Probiotics,,Magnesium,
817,24.022995676753958,Female,66050.80968109335,4,Medium,,,,
806,29.638361066467965,Male,18281.585842643733,1,Medium,,Vitamin D,,
576,56.89735263893426,Female,39648.28437741601,2,Medium,,,,
325,51.60455999883612,Female,80846.75469805278,5,Low,Magnesium,,,
392,19.97522638336801,Female,60715.99835579277,5,High,Probiotics,Magnesium,,
688,53.04186444557233,Male,45605.329340157215,1,Medium,,Vitamin D,,Vitamin D
628,59.63167658146503,Male,69049.70444523927,3,Medium,Fish Oil,,,
440,40.80746183070507,Female,47845.96162731531,5,Low,,,,
204,46.394217710194106,Female,35058.03933339297,2,Medium,,,,
486,55.17227778364313,Male,80334.22445012006,4,Medium,,,,Probiotics
833,29.56425405756397,Male,83350.62430362958,3,Low,,,,
31,74.94396706932221,Male,69622.70106337614,4,Low,Multivitamins,,,
388,58.34616967969799,Female,29307.94334298229,3,Medium,Vitamin D,,,
625,47.86042220805193,Male,97003.51277889428,2,Low,Fish Oil,Fish Oil,,
877,39.482382337229325,Male,96320.75732725981,4,Low,Fish Oil,Multivitamins,,
434,47.42166166920621,Male,85460.91968635473,2,Medium,,,,
837,16.595762520033325,Male,66075.0462029478,4,Low,Magnesium,,,Fish Oil
376,71.23131651864428,Male,61821.48767736456,3,Medium,,Multivitamins,,
344,56.933373601635246,Male,68745.7097914969,2,Medium,Multivitamins,,,
443,61.96020395203383,Male,37168.07386245873,3,Low,Magnesium,,,
579,40.46135745525539,Female,,3,Medium,Magnesium,Fish Oil,,
75,34.59566205880559,Male,48274.89794462673,4,Low,Probiotics,,,
557,29.88539194974586,Female,72143.37936390111,4,Medium,Magnesium,,,
772,52.203619132702094,Female,64941.32108914871,2,High,Probiotics,,,
666,32.311793805155936,Male,40834.255939776114,5,Medium,,,Multivitamins,
155,37.189646002229395,Female,28148.012127118625,1,Medium,Multivitamins,,,
430,48.195986900128744,Female,67112.43709720894,4,Medium,,Probiotics,,
363,30.11007524745492,Male,38735.70302469597,3,Medium,,,Magnesium,
448,55.65920145974785,Female,34895.35593084493,1,Medium,,,Probiotics,
234,,Male,101929.5241109114,2,Low,Vitamin D,,,
563,17.37821022556042,Male,106193.6731212846,1,Medium,,,,
818,29.94995981847508,Male,51019.1611696173,1,High,,,,
262,59.622781749553965,Male,23531.6114488834,5,Medium,,,,
827,25.94496229956426,Male,84217.16218928077,5,Low,Probiotics,,,
125,53.41116230856428,Male,66722.03205021736,1,Low,Magnesium,Probiotics,,
245,41.82510155041859,Male,75400.34088390574,5,Low,Fish Oil,,,
542,37.42449547406329,Female,47304.93017276477,5,High,,,,
485,77.68891226174912,Male,39234.040162595295,1,Medium,Probiotics,,Magnesium,
122,20.736756356055185,Female,55211.395180765554,4,Medium,,,,Fish Oil
125,28.897995925153253,Male,63485.77228223672,5,Medium,Vitamin D,,,
549,39.648548965248885,Male,45371.01864704609,1,Low,,Probiotics,,
170,76.23624088075125,Male,85933.00190910099,4,Low,Probiotics,,,
124,39.68348234811538,Female,25251.8451882354,5,Medium,Probiotics,,,
869,44.11379407833178,Female,68185.16706754973,1,Low,Magnesium,Fish Oil,,
35,34.96246750620047,Female,62525.254629741205,5,Low,Magnesium,,,
87,45.37942867842855,Female,84376.41704547867,4,Low,,,,
646,35.892738900453075,Female,40814.52954780607,1,Medium,,Probiotics,,
708,50.42983906649883,Female,74116.58036649521,4,Low,,,,
786,,Male,69542.11657170302,3,Medium,Probiotics,Fish Oil,,
201,36.48842255757701,Male,64882.79541732358,2,High,Magnesium,,,
369,23.117799428559042,Female,42268.66532984165,3,Low,,Vitamin D,,
797,41.40354770538604,Female,44537.717262328064,5,Medium,Multivitamins,,,
77,61.0318262263175,Female,54073.75986957054,4,High,Magnesium,Multivitamins,,
59,27.600091093311857,Female,49946.82038611646,1,Medium,Fish Oil,,,
431,,Female,85202.25093505575,4,Medium,,,,
638,21.913893549810737,Male,62711.15538079855,5,Low,,Probiotics,,
500,24.40288998285212,Male,75895.20116967306,1,High,,Fish Oil,,
109,59.50548752954482,Male,30976.663874016016,3,Low,Vitamin D,,,
736,,Male,23160.570867019793,4,High,Multivitamins,,,
278,45.234476950576415,Male,56443.744302053,2,High,,Magnesium,,
68,5.173401035375576,Male,34435.153948416235,5,Medium,,,,
69,31.706606928449403,Male,60797.5853129357,5,Medium,Multivitamins,,,
165,49.10221004630031,Male,43137.89798535907,4,Medium,,,,
489,18.264017381185152,Female,66123.71264210936,3,Medium,,,,
305,34.691719151371046,Female,44343.24541641264,3,Medium,Fish Oil,Fish Oil,,
674,51.499805659289756,Male,71221.0600703724,2,High,,Multivitamins,,Fish Oil
365,17.33291929982791,Male,42380.00373338225,2,Low,,,,
854,14.81070119576805,Male,22713.94034076063,4,High,Multivitamins,Vitamin D,,
821,17.59257825633731,Female,77054.0602625566,1,Medium,Vitamin D,,,
379,45.01727817417269,Female,44625.432549793535,3,Medium,Vitamin D,,,
343,31.645022067056466,Male,87450.06671026169,1,Low,,Fish Oil,,
554,53.170729396946726,Female,47169.91167049602,1,Low,Multivitamins,Vitamin D,,
354,41.81527577851922,Male,43546.82118457751,4,High,Fish Oil,Vitamin D,,
416,68.2080207690706,Male,54319.48378957724,2,Low,Magnesium,,,
109,21.437767026259777,Male,48792.28690579908,1,Medium,,,,
563,44.97657557663648,Male,62523.36268854005,4,Medium,Probiotics,,,
762,28.071778434630247,Male,68051.84002749657,2,Low,Vitamin D,,,
497,49.003190487220444,Female,71085.59284077479,1,Medium,Vitamin D,,,Multivitamins
341,41.7990383540926,Male,58285.45984260443,1,Low,Probiotics,,,
383,25.103187642694287,Male,29984.770284649905,2,Medium,Fish Oil,Probiotics,,
533,37.64271630836686,Male,94468.78961550181,2,Medium,,Probiotics,,
300,41.096471158174765,Male,52613.57835265238,5,Medium,,,,Fish Oil
139,31.010365900071626,Female,,5,High,Vitamin D,Probiotics,,
359,50.907508224753656,Male,58222.41672563554,4,Low,Fish Oil,,,
836,24.53361074996628,Male,,4,Medium,Magnesium,,,
499,71.36512837049744,Female,25018.94273469766,3,Medium,,,,
385,54.30535450940282,Male,71499.30390336583,5,Medium,Multivitamins,,,
604,45.231116785803046,Male,43591.57030618166,2,Medium,Fish Oil,Multivitamins,,
280,82.67971412045786,Male,53523.639749502516,5,High,Vitamin D,,,
637,35.360517611601026,Male,95186.79070123659,4,High,,,,
483,49.17063801346521,Female,78889.75163694727,4,Low,Vitamin D,,,
111,43.340206953988115,Male,92243.96634816553,4,Medium,Magnesium,Fish Oil,,Vitamin D
866,51.962015398117366,Male,46459.7456272513,2,Medium,Multivitamins,,,
139,62.44174550599931,Female,74600.72026973512,1,High,Vitamin D,,,
435,48.23424064917039,Male,68065.25005341359,4,Low,,,,
509,55.62690842972799,Male,58907.53332550253,5,High,Magnesium,,,
273,31.744180144801128,Female,44988.062754744824,1,High,Vitamin D,,,Fish Oil
99,36.90774777304302,Male,81692.0872291327,5,High,Fish Oil,Vitamin D,,
764,64.57431340394506,Female,49717.73953712744,4,Medium,,,,
850,48.9528424529404,Male,62725.65952107876,2,Medium,,,,
104,43.72485467287283,Female,78262.26937575875,1,Medium,Fish Oil,,,
214,28.70133686374724,Male,40465.45448037758,1,Medium,,,,
761,54.49894121702425,Male,38227.30388300744,4,Medium,,,,
664,28.278018685263095,Female,110322.10874412299,4,Medium,Probiotics,,,
762,23.857512163448412,Male,42798.77504284309,4,Medium,,,Fish Oil,
787,41.72388626543382,Female,92334.7073296638,3,Medium,,,,
165,3.9626119970696436,Female,58939.93312594266,2,Low,,,,
853,49.16615074556462,Female,51482.49253136462,2,Low,,,,
520,,Female,53467.0368171653,4,Medium,,,,
284,34.707946620462096,Male,58755.661957288,3,Low,Vitamin D,,,
517,36.06822762159944,Female,86758.2618515278,4,High,Multivitamins,Probiotics,Probiotics,
657,38.21018643000402,Male,75122.01474374656,4,Medium,Probiotics,Fish Oil,,Fish Oil
613,28.163089336789874,Male,55767.71576765446,2,Medium,,,,
164,42.7685894124744,Female,22683.422418317532,3,Low,,,,
659,36.259076044217274,Female,60412.35970344821,2,High,Probiotics,,,
64,41.68678229932928,Male,62656.71885750985,4,High,Probiotics,Multivitamins,,
91,37.66407121997885,Female,85170.33735019233,5,Medium,Vitamin D,,,Magnesium
117,34.712069912631286,Male,30597.475142960255,1,Low,Magnesium,,,
866,44.17738935156456,Female,50129.72741914081,4,Medium,Multivitamins,,,
267,51.71649764397266,Male,49498.61355371734,3,Medium,,Vitamin D,,
822,32.12846282248154,Male,58882.42491021232,5,Low,Vitamin D,,,
685,45.932099374689365,Female,61820.879413972034,3,High,,Multivitamins,,
559,47.79145615771286,Male,68768.18771078523,4,Medium,Vitamin D,,,
140,20.742041769901444,Male,22102.814949904787,4,Medium,Multivitamins,,,
246,54.648167127307126,Female,63459.5562703982,1,Medium,Vitamin D,Multivitamins,,
661,70.84676995983983,Female,64913.002542286675,3,Low,Magnesium,,,
758,38.678564640061815,Female,61503.02452416039,5,Low,,,,
395,37.432068869439554,Female,56447.67584453297,1,Low,,,Probiotics,Magnesium
487,36.80490757606979,Female,,3,High,,,,
476,49.309086321989554,Male,71362.8914534693,4,Medium,Probiotics,Multivitamins,,
517,47.661677899747176,Male,40535.89788438812,1,High,Vitamin D,,Vitamin D,
184,16.14008196518719,Female,72274.2098584922,4,High,,Probiotics,,
20,27.008184246487573,Male,85002.89633560239,2,Low,Fish Oil,Magnesium,,
558,,Male,26477.936921748493,2,Low,Multivitamins,Fish Oil,,
524,37.82467345180373,Male,71665.1852193306,1,High,Magnesium,,,
582,22.508231391407204,Male,35288.59973381483,1,Medium,Probiotics,,Multivitamins,Fish Oil
529,62.503902704320254,Male,59152.05183400614,3,Medium,Probiotics,,Probiotics,
147,28.004301006130298,Female,57481.09668233471,5,Medium,Magnesium,Magnesium,Fish Oil,
666,40.53665682995392,Female,75128.36101340808,5,High,Vitamin D,,,
304,37.4272133285654,Male,72158.42302193289,2,Medium,,,,
620,23.81966798574163,Male,65242.3257753968,2,High,,Multivitamins,,
748,42.7743220327065,Female,27132.843583372276,2,High,Probiotics,,,
820,45.881603252491296,Female,9703.760743555278,4,Medium,Probiotics,,,
864,32.98485952255558,Female,78245.64630125406,5,Medium,,,,
582,34.957116034157764,Female,74929.36587772229,1,Medium,,,,
695,49.0073056414392,Male,40050.393115219515,2,Low,Fish Oil,,,
762,10.372926015049181,Female,66946.91445239287,3,Medium,Multivitamins,,Multivitamins,
228,27.32494224628418,Female,,1,Low,Fish Oil,,,
102,43.201523447985686,Male,81729.83355359355,1,High,Magnesium,,,
587,32.098919095148254,Female,61671.69912433587,1,Medium,,,,
417,31.884564044058227,Female,78007.80466518414,5,High,,,,
216,53.52538819294253,Female,47728.687761042514,2,Low,,,Multivitamins,
407,30.50013576943477,Female,65700.47037299354,3,High,,,,
399,69.68767376670735,Female,51746.44355766292,4,Medium,Fish Oil,,,
715,13.682311331666227,Male,47630.849462965765,3,High,,Probiotics,,
704,6.820092501668974,Male,13402.601138769918,3,Low,,,,
761,53.18404242202686,Male,78469.60713464743,3,Medium,Vitamin D,Magnesium,,
499,25.24073110941928,Male,94993.87226754593,4,Medium,Fish Oil,,,
754,25.493896175905085,Male,32240.101192451802,3,Medium,,,,
465,54.770999107295154,Female,73871.90816259915,3,Low,,Fish Oil,,
691,32.54097120930309,Female,73038.38190548329,2,High,Magnesium,Probiotics,,
731,53.65542723797357,Female,49708.02914136842,2,Low,Vitamin D,,,Probiotics
82,30.84382085871311,Female,45250.29779810327,2,Low,Vitamin D,,,
604,45.437972829629594,Female,83610.09150910556,1,Medium,,,,
687,32.328662800323684,Female,81502.21649177543,3,High,,,,
751,26.202815861945673,Female,69029.79826624911,5,Medium,Magnesium,,,
772,65.95902036302077,Female,49600.61016940987,5,Medium,,,,
365,56.746932645397386,Female,81789.10824541564,5,Medium,Multivitamins,,,
163,29.1003897560098,Female,43268.300122577086,4,High,,Probiotics,,Magnesium
48,37.32405944778342,Female,88412.74255559767,2,Low,,Magnesium,,
511,62.1434019761692,Female,92644.14444918458,2,Low,Probiotics,,,
329,25.176693774077172,Female,83629.60131167975,2,Low,Vitamin D,,,
840,25.988379447878675,Male,66856.1634470657,4,Medium,Vitamin D,Vitamin D,,
116,47.05090708457282,Female,9052.153265850815,3,Medium,,,,Multivitamins
849,74.05741840391832,Male,56304.38468629039,1,Medium,,,,
337,,Female,95297.60064341321,2,Medium,Probiotics,,,
737,55.74716859230051,Female,78741.1293518922,3,Low,Multivitamins,Multivitamins,,
864,24.738403655669984,Female,68706.28080360104,5,Low,Multivitamins,,,
840,45.4157851290405,Male,46383.100872814466,1,Low,Vitamin D,Vitamin D,,
147,34.60577932222658,Male,80488.11798536786,5,Low,Magnesium,Magnesium,,Fish Oil
575,67.99937617940122,Female,28540.648301891164,3,Low,,,,
806,63.98036266619696,Female,56583.28111319441,3,Medium,,,,
323,74.19125105277044,Female,94797.591093269,5,Medium,Multivitamins,,,
443,29.56766066353888,Female,,1,Medium,Fish Oil,,,
837,40.532473111089125,Male,72183.78662669752,5,Medium,Magnesium,Vitamin D,,
13,,Male,24857.519596691098,5,Low,,,,
494,,Female,46955.94993816016,5,Medium,,,,
701,41.96582799591104,Male,63589.25637267895,1,Medium,,,Probiotics,
287,53.63467054538244,Male,67072.40070939086,4,High,Multivitamins,,,
720,31.744517084027436,Female,101348.89767669281,1,High,,,,
114,29.449653103944616,Female,49918.983553711194,5,Medium,,Magnesium,,
480,28.455163357452,Female,71888.72684845682,2,Medium,,,,Fish Oil
22,19.844464228169684,Male,71327.65296086001,2,Low,,,,
349,52.80989300640277,Female,48223.013590318194,3,Medium,Vitamin D,,,
726,,Male,79118.93750188721,4,High,Magnesium,,,
683,27.833390046267997,Female,73363.44576357945,3,Medium,,Multivitamins,,
835,47.93604752759111,Female,54530.49343943706,3,Medium,,Magnesium,,
566,39.84075968676229,Male,63894.04865079912,2,Medium,Fish Oil,,,Probiotics
810,32.11704459842355,Male,40808.55625299063,1,High,Magnesium,,,
320,52.15943215999003,Male,42288.25457513427,3,Low,,,,
126,31.51830802138865,Male,59568.8593253241,3,Medium,,Multivitamins,,Probiotics
277,,Male,74949.48424064282,4,Medium,Magnesium,,,
204,59.998644830587196,Male,53329.80341583242,2,Low,,,,
194,27.577067864660073,Female,47670.8508373751,1,Medium,,,,
681,29.215687317171025,Male,55385.569174535645,4,Medium,Multivitamins,Multivitamins,,
664,29.281944085329258,Male,76572.33797812506,1,Low,Probiotics,,,
547,40.89401483461954,Female,32963.29737919246,1,Medium,Fish Oil,,,
696,35.88636314190564,Male,77226.98044249915,3,Medium,Vitamin D,,,
286,54.82106669287208,Male,70239.5034071346,4,Low,Multivitamins,Vitamin D,,
57,64.67670988765607,Female,32868.49575721413,3,High,Probiotics,,,
734,29.81200782351449,Female,55294.57650463745,5,Low,Vitamin D,Multivitamins,,
303,25.929888639523742,Female,72721.43329046277,1,Medium,Vitamin D,Fish Oil,Probiotics,
163,32.17147937969244,Male,21791.000320365667,4,Low,,,,
19,46.58587436980455,Female,39293.562965999416,2,Medium,,,,
370,38.254585468561274,Male,29541.7572304541,3,Medium,,,,
264,32.49382734685729,Female,48440.380943915225,5,Medium,,,,
794,20.544842548503055,Male,80754.63798681123,5,Medium,Multivitamins,Multivitamins,,
113,6.866667357993521,Female,75965.28989261814,5,Medium,Probiotics,,,
488,24.929236671978508,Female,49891.8518765044,3,Medium,Multivitamins,Magnesium,,Vitamin D
327,58.966237927778195,Female,80578.81915056185,2,Low,,,,
542,46.539891595962956,Male,73268.02937333101,4,Medium,,,,
647,37.126970158937,Male,85502.58395894356,1,Medium,,Multivitamins,,
579,50.94680194836084,Female,58229.081913137146,2,Low,,Vitamin D,,Magnesium
65,20.681752673478712,Female,70781.54194932523,3,Low,,,,
292,40.85125077333433,Female,,4,Medium,,,,
25,13.204673134900865,Female,53808.53147665482,1,Low,Magnesium,,,
549,45.190285392302236,Male,58700.35909705761,4,Medium,Probiotics,,,
1,43.89272764068143,Female,56821.95780775985,1,Medium,Multivitamins,Fish Oil,,
549,44.249623347829726,Female,58189.92902885128,1,Medium,,,,
141,57.514271199397385,Male,71162.05626282131,5,High,,,,Probiotics
744,51.63992194793666,Male,,3,Low,Probiotics,Magnesium,,
648,21.866295770091035,Female,32703.00881504279,2,Low,,Magnesium,,
188,57.74078991821017,Female,60360.97742491117,5,Medium,,,,
128,36.85822077522005,Male,49473.80952506041,5,High,Magnesium,,,
201,10.447772475031986,Male,25429.623480812894,4,Medium,Multivitamins,Fish Oil,,
127,38.36866562638293,Female,82900.64463890245,1,Medium,,,,
257,49.70693635213517,Male,49362.70619954208,1,High,Probiotics,,,
676,24.79222154581072,Male,67667.32939097441,4,Medium,Magnesium,,,
547,59.99287365560784,Female,-3079.801108634085,3,Medium,Vitamin D,,,
194,26.15025161271756,Female,69978.44030400293,1,High,,,,
703,32.78362063696569,Male,53731.72497645749,5,Low,Magnesium,Vitamin D,,
104,30.028936963883964,Female,28903.037380993515,5,High,,Vitamin D,,
535,14.365356832302865,Female,48961.61440934735,1,Low,,,,
265,25.10299565919453,Female,46273.47603152944,1,High,,,,
802,29.322110432413453,Female,75013.50789255303,3,Low,,,,
384,38.04841699230425,Female,61808.53688027507,1,Medium,Probiotics,,,
260,-5.022117378216535,Male,29550.21530176873,3,High,,,,
414,50.74829535039743,Male,68770.07738963682,5,Low,Magnesium,,,
358,50.60010552165507,Female,18585.15270542151,3,Medium,,,,
75,57.72191868384066,Female,37498.52889517525,1,Medium,Vitamin D,,,
355,17.62516782874898,Female,60293.04094248786,2,Low,,Multivitamins,Fish Oil,
584,35.60752870252246,Male,47514.038605092384,1,High,,Probiotics,,Fish Oil
771,54.12153430224338,Male,83834.23071945898,2,Low,Vitamin D,,Fish Oil,
188,55.412437265918136,Male,63386.451897221224,5,Medium,Magnesium,Vitamin D,,Fish Oil
685,62.18396407378833,Male,72519.1787649647,4,Medium,,Magnesium,,
290,41.540724618583155,Female,73334.78869661826,5,High,Vitamin D,,,
45,,Female,51137.33878795003,5,Medium,,Probiotics,,
573,16.6307620571749,Male,38691.58949430936,5,Medium,,,,
83,55.973142913409646,Male,59001.07557308374,3,High,,Magnesium,,
123,33.095286375009294,Female,77344.46351386522,5,Low,,Vitamin D,Magnesium,
358,40.50911466153595,Female,55344.65423815132,4,Medium,Fish Oil,Magnesium,,
528,,Female,71819.07654109776,1,Medium,,,,
66,4.080216123518696,Female,59455.119093139234,2,Medium,,Probiotics,,
657,27.82816413944925,Female,28936.920006341814,5,Medium,Fish Oil,,,
375,46.8082205505477,Male,30638.291608599186,2,Medium,,,,
162,39.27121295828225,Female,91249.46990801676,5,Medium,Fish Oil,,,
746,,Male,36649.49742188384,3,Low,Probiotics,Probiotics,,
380,51.757704104670765,Male,47248.15257784746,2,Low,Fish Oil,,,
656,27.65139129036279,Female,78351.74095883867,5,Low,,,,
358,32.272745790312925,Male,36149.10972492803,5,Low,,,Fish Oil,
188,37.882193116618,Male,46329.74579988964,4,Low,,,,
322,51.602484318162354,Female,55767.0633849598,4,Medium,,,,
450,36.488529426895596,Male,53154.02142149706,4,Medium,,,,
474,13.283542689566861,Female,40589.525972273696,3,High,,,,
13,37.02725692982399,Female,56129.64581623248,2,Medium,Probiotics,,,
184,50.999056764530565,Male,73581.70049581295,3,Low,,,,
111,60.35529134227447,Female,57541.950912371976,1,Low,Multivitamins,Magnesium,,
508,44.2086388627716,Female,46830.63755362473,5,Medium,Multivitamins,Fish Oil,,
290,17.710049854010528,Male,78921.95297756839,5,High,,,,
295,33.904438812774046,Female,94129.17185594968,5,Medium,,,,
451,47.12585721533804,Male,79102.81773935148,4,Medium,,,,
215,52.993221372359066,Male,37534.63295161614,5,Low,,Multivitamins,,
632,47.60607380834717,Female,38065.462998296214,4,Medium,,,,Vitamin D
567,36.22588692927712,Male,68739.92956480371,1,Medium,,,,
27,52.87773144663401,Female,63420.91859858079,3,Low,Multivitamins,,Magnesium,
630,30.391523611074014,Male,35504.473420100185,3,Medium,Multivitamins,,,
733,42.769736093112066,Female,65728.67876652181,3,Low,,,,Multivitamins
231,51.24681117860102,Female,61977.37902002599,4,Medium,,Probiotics,,
565,48.6495371050535,Male,89558.36898372865,2,Medium,Multivitamins,,,Probiotics
807,48.9864245533791,Male,51290.066258155515,2,Medium,,,,
321,48.608724904302576,Female,87732.04911605004,1,Medium,,,,
233,24.269591840610545,Female,88608.349968045,2,Medium,,,,
670,40.26336324894738,Male,46539.96159100063,1,High,,,,
437,26.361318123369124,Female,67080.71254420777,5,Medium,Multivitamins,,,
781,35.65788915470501,Female,55770.865812895,3,Medium,Fish Oil,,,
533,22.467401049937113,Male,54951.69909621829,4,Low,Probiotics,,,
403,45.17450059527931,Male,64924.839433398374,1,Medium,Magnesium,Multivitamins,,
53,10.52272379229078,Female,44201.338522752456,4,Low,,,,
787,49.25921788912698,Male,28094.142387569373,4,Low,,,,Multivitamins
313,40.230216817285466,Male,49361.00048655016,3,Medium,Magnesium,,,
281,68.53239466116301,Female,83617.61149695762,5,Medium,,,,
726,36.93099771968183,Male,55933.754766698796,5,Medium,Magnesium,,,
31,36.92654954207027,Male,59535.120299297225,2,High,,,,
337,50.237984237941106,Female,75852.98939496011,5,Medium,Magnesium,,,
183,37.802609281323384,Male,28056.72611103573,3,Low,,,,
23,44.122492109498836,Female,68782.15007647999,4,Medium,,,,
544,54.91600063132871,Male,93397.06997216385,1,Medium,,,,
446,35.9872774353868,Male,61830.62033106622,1,Medium,Multivitamins,,,
74,57.928902535472005,Female,21540.42147989237,5,Medium,Fish Oil,,,
10,14.812992167280761,Male,58472.177246045816,2,Low,,Fish Oil,,
484,64.05219814532236,Male,72204.34297755956,1,Medium,,,,
456,13.177508778320004,Male,62241.49063315679,2,Medium,Magnesium,Magnesium,,
566,60.28280967546278,Male,65449.0489371519,1,High,,Vitamin D,,
564,12.003062975436968,Male,67852.19256215627,2,Low,Magnesium,,,
660,69.70876177614683,Male,41355.13855014356,2,Medium,,Multivitamins,,
160,42.41314320369836,Female,43854.9278875448,4,Medium,Probiotics,,Vitamin D,Magnesium
14,25.82673651124223,Male,52607.12699309745,3,Medium,Vitamin D,Fish Oil,,
178,67.9767965028271,Male,67853.46626955953,1,Medium,,,,
412,23.666948914110367,Female,36218.33483071027,5,High,,,Magnesium,
878,36.589691807701804,Female,101126.74688863778,3,Medium,,,,
53,79.07068436469035,Female,11531.808511530406,4,Low,Probiotics,,,
408,45.93307231766364,Male,25865.50424425151,4,Medium,,,,
847,9.609778033269848,Female,71073.44601143347,4,Low,Vitamin D,Probiotics,,
22,35.9006167394052,Female,69350.97144946175,5,Medium,,,,
30,34.573608062364116,Male,58552.56125255298,1,Medium,Multivitamins,,,
703,42.82775314846255,Female,73523.9859436076,1,Medium,,,,
260,39.33335542208065,Male,71354.03881137173,2,Medium,,,,
205,48.1877574675039,Male,60001.6045957199,2,Medium,,,,
59,17.079186238120986,Male,,2,Medium,Vitamin D,Probiotics,,Probiotics
471,31.781454397217452,Male,-2815.471199733787,5,Medium,,Fish Oil,,
776,44.67765448047851,Male,57336.66091775315,3,Medium,Magnesium,,,
466,28.56787288845135,Female,59046.136177499255,1,Medium,,Multivitamins,,
12,56.4391537518692,Male,98256.59152230035,2,Low,Fish Oil,,,
631,28.86794736197858,Female,,5,High,Fish Oil,,,Multivitamins
290,42.149936340049884,Male,59282.69106264321,5,High,Magnesium,,,
850,38.425645523361645,Female,88472.68712598346,2,Medium,,,,
760,24.77978689649015,Male,71202.25488088332,4,Medium,Magnesium,,,
354,40.90736492817363,Male,60503.298327184544,4,Medium,Fish Oil,,,
639,20.321017676738816,Male,79246.41716930098,4,Medium,Probiotics,Fish Oil,,
75,33.34583159838097,Female,44145.54204973922,2,Low,Probiotics,,,
873,40.454112317429576,Female,94506.1719965354,5,Medium,,,,
716,18.58992716389964,Female,72849.90917959186,5,High,Magnesium,,,
561,49.35252461380784,Male,27480.72472674184,1,Low,Probiotics,Multivitamins,,
591,43.905620027641916,Male,47895.79637071517,4,Medium,,Magnesium,,Fish Oil
441,47.98001164433087,Female,16849.34273062564,2,High,,,,
241,40.0370361421008,Male,75915.42784733901,1,Medium,,Multivitamins,,
861,22.73974628062336,Female,71270.18658377221,5,Medium,Vitamin D,,,
154,39.998907221312855,Male,50794.48716703404,1,High,,,,
786,49.34645625474136,Female,84007.14184175343,4,Medium,Magnesium,Multivitamins,,
96,22.145368158006026,Female,58329.43268017894,3,Medium,,,,
726,,Male,112467.70691589861,4,Medium,Magnesium,,,
294,36.308734210733355,Female,36011.29305916406,4,Medium,,,,Fish Oil
209,34.4300569745151,Male,,2,Low,Probiotics,Multivitamins,,
343,,Male,52051.96364792961,3,Low,Multivitamins,,,
88,35.624530814440796,Male,46459.17965350697,3,Medium,,Magnesium,,
818,42.399993186957815,Female,56538.72333663791,3,Medium,,,,
776,58.32727029174037,Female,67340.0436649293,5,High,Fish Oil,,,
390,48.07582582896036,Female,61165.9863529878,1,Medium,,,,Multivitamins
325,40.84227481504626,Male,,5,Medium,,Probiotics,,
832,23.399326795813415,Male,72139.52184761337,3,Low,Vitamin D,,,
157,29.170201183366906,Female,89028.48648518062,2,High,Magnesium,Vitamin D,,
668,52.62601268570267,Male,35975.687117218215,4,Medium,,,,
651,32.97271909212524,Male,28853.40007516583,4,Low,,,,
633,25.48371807259431,Female,58644.679756754056,5,Medium,Multivitamins,,,
577,71.4704967816819,Female,44127.9153355322,5,High,,Probiotics,,
619,62.86689060890015,Male,77478.84560943914,2,High,Fish Oil,Magnesium,Magnesium,Probiotics
659,38.133198713007175,Male,38643.45855444169,4,Low,,,,
